4586	1554,4427,5085,379
1178	4343,154,548,2121,2969,784,3332,4269,1298,4875
8336	548,2969,3332,1298
11210	548,1216,2969,3332,5357,2982,1298
10462	4455,3824,1051,4339,1678,3477
3772	168,1945,2355,3129,1143,4699
10778	168,1945,2355,3129,1143,4699
1299	1248
6749	1033,3416,4229
12946	1248,4996,1401
15536	3432,4919,3134
1600	4620,5301
4921	1640,34,3213,1221,3196,252
15476	1640,34,3213,1221,3196,252
9227	5249,784,1223,2698
10236	3227,5249,1715,2514,2379,784,4378,1223,2698
2195	700,2699,5365,1636,1960,5330
1057	405,901
14981	4190,251,1833,4372,68,3119,3332
6265	4190,251,1833,4372,68,3119,3332
6826	4205,849,4460,4030,5312,3004,1732
2251	3602,4644,4919,1801
9765	881,1149,2886,3213
3964	217,3824,3706
2027	1912,1145,2735
8014	691,4653,4709,439,2199
3195	3342,2327
11207	1054,288,798,3617,3483
13413	1245,2021,2358,4222,479,821,3445,4598
3451	1245,2021,2358,4222,479,821,3445,4598
11376	1245,2021,2358,4222,479,821,3445,4598
6540	1245,2021,2358,4222,479,821,3445,4598
17079	1245,2021,2358,4222,479,821,3445,4598
13568	4229,1809,433
16887	4302,863,2248
14860	4302,863,2248
721	2004,4392,2116,638,401,334
8852	1712,3421,2622,2679,4716,4943,1789,3950
16271	1372
15760	405
6299	1712,607,2391
2124	3413,3112,1505,68
17073	734,2849
1792	734,2849
15853	1405,1972,713
9856	1405,1972,713
5682	1405,1972,713
5497	2917,325
8249	1287,1766,3021,3112,4850,4063,4483,4333
15081	331,1406,607
15563	3630,4921,5121,901,3793
7524	3630,4921,5121,901,3793
15480	3630,4921,5121,901,3793
10433	4644,3846
7373	390,2912,623,2837
3047	5280,1912,4077,1488
13764	5280,1912,4077,1488
8375	5280,1912,4077,1488
13319	5280,1912,4077,1488
10447	3087,3858,3339,1979
8154	3087,3858,3339,1979
9065	3087,3858,3339,1979
5623	3087,3858,3339,1979
12055	4350,3112
191	3213,1094,2148,4212,2735
5151	4914,822,3906,2474,1256,830,1771,2423,797,3332,672,5365,2382,2285,1133
12245	822,672,5365,2285,1133
2100	822,672,5365,2285,1133
16194	1798,1721,4368
2465	1148,4362,705,4964,2496
10311	405
9589	734,2969,2819
15274	734,2969,2819
5685	1014,1835,4964
16860	3904,1304,1584,3112,4063,2203,2316,4875
13534	3904,1584,3112,4063,4875
7757	5250,1809,3559
14400	1211,4735,3257,3681,2735
1303	1211,4735,3257,3681,2735
13228	1211,4735,3257,3681,2735
14354	1211,4735,3257,3681,2735
15785	1211,4735,3257,3681,2735
8946	34,1211,3059,4735,3257,2948,3681,2735,1233
5539	168,5219,1211,765,4735,2900,3257,861,3681,2735
15724	734,1211,4964,2241,2496,2412,623
10015	734,1211,4964,2241,2496,2412,623
11247	3951,5302,3054
4282	4460,4644,4919,4375,4748,1217
6143	2229,70,1358,5000,4045
1445	1548,1851,5041,4754,3332,488
16144	3602,1211,405,4787,2969,3332,171
15208	3904,5121,734,2770,3894,3159,4644,3066,2284,4789,3332,2572,2279
12018	148,3043,1304,3413,4681,429,2203,2316,1346,141
14297	148,3043,1304,3413,4681,429,2203,2316,1346,141
3578	1630,3864
10903	2194,3399,1051,1738,4808,1187,2650,1599
7743	4416,3600,4644,3332
11281	503,734
5034	503,734
8079	503,734
3686	503,734
11138	405
3343	3320,2118,4179,2572
5018	2886,1535
2886	1709,5277,2938,3806
16256	4897,1686,1738,3257,263,1599
4423	34,3213,3912,4676,2100,4453,3680
12089	4202,4943,4051,642
976	4202,4943,4051,642
12854	5306,881,3213
10897	5306,881,3213
17255	800,4681,1771,2142,3257,186,2362,1599
14154	800,4681,1771,2142,3257,186,2362,1599
17007	800,3630,1149,3925,4681,3846,1771,2142,3475,4044,3257,186,2362,1599
8865	800,3630,1149,3925,4681,3846,1771,2142,3475,4044,3257,186,2362,1599
10586	1712,3907,4030,1088,1637,3134
532	3846,5292,3491,1372,3263,1599
5237	156,5306,5172,4461,708,4333
14209	3213,1316,4940,1145
8777	3227,3920,2046
11447	3227,3920,2046
12613	5365
2309	2140,405,579
13546	12,4179
8299	12,4179
7672	815,3213,824,129,3017
228	660,331,397,2886,3165,1234,4578
16152	4027,405,5365,3554,1523,3222
13963	3630,1149,3925,3846,3475,4044
4941	3087,74,2514,3846,3257,2273
10824	3112
3332	3213,1929,2987
15226	3213,1929,2987
1579	3213,3196,4375,4369,252
12855	789,5358,5232
5744	5350,2372,3660,1145,11,4874,991
8157	1512,4332
1124	5172,4923,1316,4063,1523,596
5912	5172,4923,1316,4063,1523,596
6766	881,3213,4973,3804,4589,1732
6552	417
3387	1457,4239,1801
17260	4256,4362,3824,4030,1372
10569	3538,2514,3866,2704,914,4699
1273	1148,4944,1941,4311
14310	1148,4944,1941,4311
15561	660,2886,4256,650
5282	660,2886,4256,650
4735	660,2886,4256,650
10974	4229,2234,851,1599,3680
2478	4229,2234,851,1599,3680
5785	1588,1145,5365,2735
2966	4054,584,1554,3939
11551	4054,584,1554,3939
15966	1406,607
1683	4292,1845,1771,3877,286,3069,623,4699
11425	4292,1845,1771,3877,286,3069,623,4699
667	4292,1845,1771,3877,286,3069,623,4699
2825	4292,1845,1771,3877,286,3069,623,4699
12833	881,3213,571,4670
14654	881,3213,571,4670
1107	1640,906,881,4802,3213,2323,3451,1124,2741,2477,1574,2792,2782,571,4670,5081,994,3613
3280	3443,4845
9663	3443,4845
12775	1986,2122,3102,3282,5247,85
6165	4109,1225,2886,4416,4238,2362
13133	3337,2735,1187
4378	3337,2735,1187
1312	292,1609,1234,885,1810,71,202,1132,1983
106	3920,228
17241	3920,228
6433	3005,4460
4693	3005,4460
12800	1949,1554,5081
301	2793,460,3680,282
9509	794,3339,173
9640	4424,1493
4245	1842,723,3828
9635	1842,723,3828
11912	245,3781,2284,2362
17195	4758,3650,3413,141
14849	3886,1010,1674
8414	3883,3118,4608,234,4791,4244,3431
15411	4177,3213,24,3165,4578,4837,4453
7151	2455,4177,3213,1256,2257,24,4338,3165,263,4578,4837,4453
14884	4177,3213,24,3165,4578,4837,4453
15994	4177,3213,24,3165,4578,4837,4453
1121	4177,3213,24,3165,4578,4837,4453
5846	4177,3213,24,3165,4578,4837,4453
13711	518,3692,271,2362,4548
16483	1007,3213,2372,3499,4453
11792	1984,2083
4052	691,3416,1039,4964,2496
6680	4350
3266	5015,4460,2702
13808	2455,1256,2257,4338,263,4453
5232	2455,1256,2257,4338,263,4453
14643	2748,3650,2682,5365
9829	2748,3650,2682,5365
10282	1546,3835,674,2741,2718
16142	3099,992,4837
8329	3099,992,4837
9102	405
12774	4306,3213,4964,1133
16923	4818,1766,1912,3021,623,246
6348	4818,1766,1912,3021,623,246
14799	734,901,3965,4749,4699
2279	2015,2645,2727,1122,1845,3079,5137,235,276,1574,1451,996,1300,4252,4137,2551,1138,4013,496,1699,3418,4580,3206,1359
4807	2015,2645,2727,1122,1845,5137,235,1574,1451,996,1300,4252,1137,4137,2551,1138,4013,496,5325,3418,4580,3206,36,1359
6476	2015,2645,3079,5137,276,1574,1451,996,2551,1138,1699,3206
11862	553,1490,556,2015,5159,2645,4254,2727,1122,3654,1845,3079,211,2806,5137,2933,235,276,1574,1451,996,1300,5302,3620,4964,4252,1137,949,4137,680,3962,5357,2551,4916,1138,5222,4013,496,1699,5325,3418,1325,4580,1142,623,5299,4179,3252,3470,851,1599,3206,36,1359
3263	5306,660,3975,3920,4571,3204,227,1780,4137,22,4179,851,1599,2861
15390	5306,660,548,4571,227,1574,4447,5302,1780,4137,1789,22,3950,4179,851,1599
11902	5306,4818,34,588,2119,1348,2343,2090,3778,2496
12877	5306,4818,34,588,2119,1348,2343,2090,3778,2496
12570	5306,4818,34,588,2119,1348,2343,2090,3778,2496
7459	1317,168,5306,4818,3118,34,3340,588,2371,2119,1348,5115,3920,2091,2399,2343,5146,2265,2325,83,1124,622,3020,3801,1324,2090,1836,2741,1955,2792,4603,3778,2549,3880,1318,2787,1676,433,2715,2496,4179,851,4941,761,513,3206
1155	168,5306,4818,34,588,2371,2119,1348,5115,3920,2091,2343,622,2090,1836,3778,3880,433,2496,851,3206
12484	168,5306,4818,34,588,2371,2119,1348,5115,3920,2091,2343,622,2090,1836,3778,3880,433,2496,851,3206
939	168,5306,4818,34,588,2371,2119,1348,5115,3920,2091,2343,5146,2265,2325,622,1324,2090,1836,1955,3778,3880,2787,1676,433,2496,851,3206
8587	660,3016,4148,3274,1105,86,4086,2698,1294
11098	5306,660,3016,304,4148,1949,3274,1124,3586,4338,1105,1254,443,86,4086,2698,1150,1294,4179,3579,4699
6574	660,3016,4148,3274,3586,4338,1105,1254,86,4086,2698,1294,4179
1135	660,3016,3274,86,4086
9573	660,3016,3274,86,4086
699	5306,5280,2319,267,3699,3447,1574,3965,14,2378,623
7933	2973,4802,4577,227,3556,3651,4865,4086,4179,2889
5979	2973,4802,4577,227,3651,4865,4086,4179,2889
2264	1246,5094,4807,753,1738,418
16947	2109,19,1402,2537,1880,903,3470,1035,1599,378,1871
2038	2109,19,1402,2537,1880,903,3470,1035,1599,378,1871
5522	2109,19,1402,2537,1880,903,3470,1035,1599,378,1871
1819	2109,19,1402,2537,1880,903,3470,1035,1599,378,1871
5460	2109,19,1402,2537,1880,903,3470,1035,1599,378,1871
1654	2109,19,1402,2537,1880,903,3470,1035,1599,378,1871
14008	2743,5088,4280,1709,1627,1964,1715,3213,3842,4772,2792,4044,3257,2924,2190,324,4086,2883,2362,4389,4847
440	4818,660,1640,2866,5061,2743,2776,5088,34,831,4280,1709,1627,1255,1964,4980,4997,1715,3213,3903,875,390,3842,4627,2208,1929,2417,3798,601,4772,2258,4492,1571,4876,4465,4841,824,4681,3187,405,236,3846,1809,741,1451,3066,2792,4044,3257,2429,2924,3620,3341,784,2163,2190,2226,1026,324,286,1110,4720,1037,2425,890,433,2395,2653,722,4086,2883,4244,186,2362,1433,1747,2412,614,4389,623,4179,2827,2837,4699,1006,4975,1599,2059,4067,4847,2709,2061,3680,5201,3130
11170	1338,3668,5306,660,5367,5031,1561,1760,1912,5238,2760,1134,273,4438,1574,1497,2142,2948,1739,2653,3834,3392,3470,2958,1599
7086	5306,5031,1760,4438,1574,1497,2948,1739,3834,3470
16044	585,1474,3866,3735,3877,945,2837,4699
10533	585,3866,3735,945,2837
6321	585,3866,3735,945,2837
14444	585,3866,3735,945,2837
7131	585,3866,3735,945,2837
7997	585,1474,3866,3735,3877,945,2837,4699
1031	4046,2334,1409,1574,4137,2298,4179,2222
1672	4046,2334,1409,1574,2792,5302,4137,2298,4179,2222,1599
11121	4046,2334,1409,1574,4137,2298,4179,2222
5083	4046,2334,1409,1574,2792,5302,4137,2298,4179,2222,1599
2018	3975,34,4784,3842,2409,2399,679,1330,3023,1845,1105,1574,5302,4252,5141,1911,3507,2034,192,2698,903,623,1599,513
8896	34,1599,513
1702	34,1599,513
15028	34,1599,513
2335	508,5306,3790,34,965,4536,5058,1945,109,1406,437,1048,1211,2334,347,2355,2417,907,3381,486,5343,4807,2258,3219,4943,5095,1609,2741,1574,1451,4717,753,784,2051,1557,4137,5109,4704,1867,3976,4838,662,1150,4949,3069,2201,2945,3044,1131,623,2713,3470,3802,3899,1599,2861
16532	508,5306,340,4818,660,3790,3630,34,1245,1902,5016,965,4980,4536,5058,1945,109,3213,1256,1406,1048,1211,3842,2334,347,2355,2417,907,3381,486,1793,3787,2179,5343,4807,2514,1688,3219,2426,4943,5095,1811,1609,4438,939,2741,1574,1451,4717,4787,753,4525,4663,5302,3620,4252,784,4655,2051,1557,4137,5117,5109,4704,1867,4564,3976,3877,4838,662,4086,1150,4949,3834,2850,3069,2945,4749,3044,623,4179,2713,3470,3579,4699,3802,3899,1599
1622	5058,486,1574,1557,5109,662,1150,3044
14134	5058,486,1574,1557,5109,662,1150,3044
17166	1704,3118,34,2335,2343,679,4047,2029,3710,4862,4179
15347	1704,3118,34,2335,679,2029,3710
